"Date and Time Run #1","Time (s) Run #1","Position (m) Run #1","Force (N) Run #1","Speed (mm/min) Run #1","Date and Time Run #2","Time (s) Run #2","Position (m) Run #2","Force (N) Run #2","Speed (mm/min) Run #2","Date and Time Run #3","Time (s) Run #3","Position (m) Run #3","Force (N) Run #3","Speed (mm/min) Run #3","Date and Time Run #4","Time (s) Run #4","Position (m) Run #4","Force (N) Run #4","Speed (mm/min) Run #4","Date and Time Run #5","Time (s) Run #5","Position (m) Run #5","Force (N) Run #5","Speed (mm/min) Run #5","Date and Time Run #6","Time (s) Run #6","Position (m) Run #6","Force (N) Run #6","Speed (mm/min) Run #6","Date and Time Run #7","Time (s) Run #7","Position (m) Run #7","Force (N) Run #7","Speed (mm/min) Run #7"
03/04/2024 03:07:58 pm,30.600,0.00000,2,0.00,03/04/2024 03:12:54 pm,30.600,0.00000,3,0.00,03/04/2024 03:18:27 pm,30.600,0.00000,14,0.00,03/04/2024 03:23:04 pm,30.600,0.00000,20,0.00,03/04/2024 03:24:47 pm,30.600,0.00000,0,0.00,,,,,,03/04/2024 03:27:23 pm,30.600,0.00000,18,0.00
03/04/2024 03:07:58 pm,30.700,0.00000,2,0.00,03/04/2024 03:12:54 pm,30.700,0.00000,3,0.00,03/04/2024 03:18:27 pm,30.700,0.00000,14,0.00,03/04/2024 03:23:04 pm,30.700,0.00000,16,0.00,03/04/2024 03:24:47 pm,30.700,0.00000,0,0.00,,,,,,03/04/2024 03:27:23 pm,30.700,0.00000,17,0.00
03/04/2024 03:07:58 pm,30.800,0.00000,2,0.00,03/04/2024 03:12:54 pm,30.800,0.00000,2,0.00,03/04/2024 03:18:27 pm,30.800,0.00000,12,0.00,03/04/2024 03:23:04 pm,30.800,0.00000,13,0.00,03/04/2024 03:24:47 pm,30.800,0.00000,0,0.00,,,,,,03/04/2024 03:27:23 pm,30.800,0.00000,18,0.00
03/04/2024 03:07:58 pm,30.900,0.00000,2,0.00,03/04/2024 03:12:54 pm,30.900,0.00000,3,0.00,03/04/2024 03:18:27 pm,30.900,0.00000,7,0.00,03/04/2024 03:23:04 pm,30.900,0.00000,21,0.00,03/04/2024 03:24:47 pm,30.900,0.00000,0,0.00,,,,,,03/04/2024 03:27:23 pm,30.900,0.00000,18,0.00
03/04/2024 03:07:59 pm,31.000,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.000,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.000,0.00000,13,0.00,03/04/2024 03:23:05 pm,31.000,0.00000,20,0.00,03/04/2024 03:24:48 pm,31.000,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.000,0.00000,18,0.00
03/04/2024 03:07:59 pm,31.100,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.100,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.100,0.00000,14,0.00,03/04/2024 03:23:05 pm,31.100,0.00000,16,0.00,03/04/2024 03:24:48 pm,31.100,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.100,0.00000,18,0.00
03/04/2024 03:07:59 pm,31.200,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.200,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.200,0.00000,13,0.00,03/04/2024 03:23:05 pm,31.200,0.00000,12,0.00,03/04/2024 03:24:48 pm,31.200,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.200,0.00000,17,0.00
03/04/2024 03:07:59 pm,31.300,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.300,0.00000,2,0.00,03/04/2024 03:18:28 pm,31.300,0.00000,10,0.00,03/04/2024 03:23:05 pm,31.300,0.00000,21,0.00,03/04/2024 03:24:48 pm,31.300,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.300,0.00000,17,0.00
03/04/2024 03:07:59 pm,31.400,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.400,0.00000,2,0.00,03/04/2024 03:18:28 pm,31.400,0.00000,10,0.00,03/04/2024 03:23:05 pm,31.400,0.00000,20,0.00,03/04/2024 03:24:48 pm,31.400,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.400,0.00000,18,0.00
03/04/2024 03:07:59 pm,31.500,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.500,0.00000,2,0.00,03/04/2024 03:18:28 pm,31.500,0.00000,15,0.00,03/04/2024 03:23:05 pm,31.500,0.00000,20,0.00,03/04/2024 03:24:48 pm,31.500,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.500,0.00000,17,0.00
03/04/2024 03:07:59 pm,31.600,0.00000,1,0.00,03/04/2024 03:12:55 pm,31.600,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.600,0.00000,14,0.00,03/04/2024 03:23:05 pm,31.600,0.00000,20,0.00,03/04/2024 03:24:48 pm,31.600,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.600,0.00000,17,0.00
03/04/2024 03:07:59 pm,31.700,0.00000,1,0.00,03/04/2024 03:12:55 pm,31.700,0.00000,2,0.00,03/04/2024 03:18:28 pm,31.700,0.00000,14,0.00,03/04/2024 03:23:05 pm,31.700,0.00000,18,0.00,03/04/2024 03:24:48 pm,31.700,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.700,0.00000,18,0.00
03/04/2024 03:07:59 pm,31.800,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.800,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.800,0.00000,15,0.00,03/04/2024 03:23:05 pm,31.800,0.00000,12,0.00,03/04/2024 03:24:48 pm,31.800,0.00000,0,0.00,,,,,,03/04/2024 03:27:24 pm,31.800,0.00000,0,0.00
03/04/2024 03:07:59 pm,31.900,0.00000,2,0.00,03/04/2024 03:12:55 pm,31.900,0.00000,3,0.00,03/04/2024 03:18:28 pm,31.900,0.00000,14,0.00,03/04/2024 03:23:05 pm,31.900,0.00000,18,0.00,03/04/2024 03:24:48 pm,31.900,0.00000,6,0.00,,,,,,03/04/2024 03:27:24 pm,31.900,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.000,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.000,0.00000,2,0.00,03/04/2024 03:18:29 pm,32.000,0.00000,13,0.00,03/04/2024 03:23:06 pm,32.000,0.00000,21,0.00,03/04/2024 03:24:49 pm,32.000,0.00000,8,0.00,,,,,,03/04/2024 03:27:25 pm,32.000,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.100,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.100,0.00000,3,0.00,03/04/2024 03:18:29 pm,32.100,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.100,0.00000,20,0.00,03/04/2024 03:24:49 pm,32.100,0.00000,8,0.00,,,,,,03/04/2024 03:27:25 pm,32.100,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.200,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.200,0.00000,3,0.00,03/04/2024 03:18:29 pm,32.200,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.200,0.00000,21,0.00,03/04/2024 03:24:49 pm,32.200,0.00000,8,0.00,,,,,,03/04/2024 03:27:25 pm,32.200,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.300,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.300,0.00000,3,0.00,03/04/2024 03:18:29 pm,32.300,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.300,0.00000,21,0.00,03/04/2024 03:24:49 pm,32.300,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.300,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.400,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.400,0.00000,3,0.00,03/04/2024 03:18:29 pm,32.400,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.400,0.00000,20,0.00,03/04/2024 03:24:49 pm,32.400,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.400,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.500,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.500,0.00000,2,0.00,03/04/2024 03:18:29 pm,32.500,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.500,0.00000,16,0.00,03/04/2024 03:24:49 pm,32.500,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.500,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.600,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.600,0.00000,2,0.00,03/04/2024 03:18:29 pm,32.600,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.600,0.00000,15,0.00,03/04/2024 03:24:49 pm,32.600,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.600,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.700,0.00000,1,0.00,03/04/2024 03:12:56 pm,32.700,0.00000,2,0.00,03/04/2024 03:18:29 pm,32.700,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.700,0.00000,20,0.00,03/04/2024 03:24:49 pm,32.700,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.700,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.800,0.00000,1,0.00,03/04/2024 03:12:56 pm,32.800,0.00000,2,0.00,03/04/2024 03:18:29 pm,32.800,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.800,0.00000,19,0.00,03/04/2024 03:24:49 pm,32.800,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.800,0.00000,0,0.00
03/04/2024 03:08:00 pm,32.900,0.00000,2,0.00,03/04/2024 03:12:56 pm,32.900,0.00000,3,0.00,03/04/2024 03:18:29 pm,32.900,0.00000,14,0.00,03/04/2024 03:23:06 pm,32.900,0.00000,17,0.00,03/04/2024 03:24:49 pm,32.900,0.00000,7,0.00,,,,,,03/04/2024 03:27:25 pm,32.900,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.000,0.00000,1,0.00,03/04/2024 03:12:57 pm,33.000,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.000,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.000,0.00000,15,0.00,03/04/2024 03:24:50 pm,33.000,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.000,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.100,0.00000,1,0.00,03/04/2024 03:12:57 pm,33.100,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.100,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.100,0.00000,20,0.00,03/04/2024 03:24:50 pm,33.100,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.100,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.200,0.00000,2,0.00,03/04/2024 03:12:57 pm,33.200,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.200,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.200,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.200,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.200,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.300,0.00000,2,0.00,03/04/2024 03:12:57 pm,33.300,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.300,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.300,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.300,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.300,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.400,0.00000,2,0.00,03/04/2024 03:12:57 pm,33.400,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.400,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.400,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.400,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.400,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.500,0.00000,1,0.00,03/04/2024 03:12:57 pm,33.500,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.500,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.500,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.500,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.500,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.600,0.00000,1,0.00,03/04/2024 03:12:57 pm,33.600,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.600,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.600,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.600,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.600,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.700,0.00000,2,0.00,03/04/2024 03:12:57 pm,33.700,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.700,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.700,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.700,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.700,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.800,0.00000,2,0.00,03/04/2024 03:12:57 pm,33.800,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.800,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.800,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.800,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.800,0.00000,0,0.00
03/04/2024 03:08:01 pm,33.900,0.00000,1,0.00,03/04/2024 03:12:57 pm,33.900,0.00000,0,0.00,03/04/2024 03:18:30 pm,33.900,0.00000,0,0.00,03/04/2024 03:23:07 pm,33.900,0.00000,0,0.00,03/04/2024 03:24:50 pm,33.900,0.00000,7,0.00,,,,,,03/04/2024 03:27:26 pm,33.900,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.000,0.00000,1,0.00,03/04/2024 03:12:58 pm,34.000,0.00000,0,0.00,03/04/2024 03:18:31 pm,34.000,0.00000,2,0.00,03/04/2024 03:23:08 pm,34.000,0.00000,0,0.00,03/04/2024 03:24:51 pm,34.000,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.000,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.100,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.100,0.00000,0,0.00,03/04/2024 03:18:31 pm,34.100,0.00000,12,0.00,03/04/2024 03:23:08 pm,34.100,0.00000,0,0.00,03/04/2024 03:24:51 pm,34.100,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.100,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.200,0.00000,1,0.00,03/04/2024 03:12:58 pm,34.200,0.00000,2,0.00,03/04/2024 03:18:31 pm,34.200,0.00000,14,0.00,03/04/2024 03:23:08 pm,34.200,0.00000,2,0.00,03/04/2024 03:24:51 pm,34.200,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.200,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.300,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.300,0.00000,4,0.00,03/04/2024 03:18:31 pm,34.300,0.00000,13,0.00,03/04/2024 03:23:08 pm,34.300,0.00000,16,0.00,03/04/2024 03:24:51 pm,34.300,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.300,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.400,0.00000,1,0.00,03/04/2024 03:12:58 pm,34.400,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.400,0.00000,13,0.00,03/04/2024 03:23:08 pm,34.400,0.00000,21,0.00,03/04/2024 03:24:51 pm,34.400,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.400,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.500,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.500,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.500,0.00000,14,0.00,03/04/2024 03:23:08 pm,34.500,0.00000,19,0.00,03/04/2024 03:24:51 pm,34.500,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.500,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.600,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.600,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.600,0.00000,14,0.00,03/04/2024 03:23:08 pm,34.600,0.00000,20,0.00,03/04/2024 03:24:51 pm,34.600,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.600,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.700,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.700,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.700,0.00000,14,0.00,03/04/2024 03:23:08 pm,34.700,0.00000,21,0.00,03/04/2024 03:24:51 pm,34.700,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.700,0.00000,0,0.00
03/04/2024 03:08:02 pm,34.800,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.800,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.800,0.00000,10,0.00,03/04/2024 03:23:08 pm,34.800,0.00000,21,0.00,03/04/2024 03:24:51 pm,34.800,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.800,0.00000,1,0.00
03/04/2024 03:08:02 pm,34.900,0.00000,2,0.00,03/04/2024 03:12:58 pm,34.900,0.00000,3,0.00,03/04/2024 03:18:31 pm,34.900,0.00000,9,0.00,03/04/2024 03:23:08 pm,34.900,0.00000,20,0.00,03/04/2024 03:24:51 pm,34.900,0.00000,6,0.00,,,,,,03/04/2024 03:27:27 pm,34.900,0.00000,11,0.00
03/04/2024 03:08:03 pm,35.000,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.000,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.000,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.000,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.000,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.000,0.00000,18,0.00
03/04/2024 03:08:03 pm,35.100,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.100,0.00000,2,0.00,03/04/2024 03:18:32 pm,35.100,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.100,0.00000,21,0.00,03/04/2024 03:24:52 pm,35.100,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.100,0.00000,19,0.00
03/04/2024 03:08:03 pm,35.200,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.200,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.200,0.00000,13,0.00,03/04/2024 03:23:09 pm,35.200,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.200,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.200,0.00000,19,0.00
03/04/2024 03:08:03 pm,35.300,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.300,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.300,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.300,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.300,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.300,0.00000,19,0.00
03/04/2024 03:08:03 pm,35.400,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.400,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.400,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.400,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.400,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.400,0.00000,19,0.00
03/04/2024 03:08:03 pm,35.500,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.500,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.500,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.500,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.500,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.500,0.00000,18,0.00
03/04/2024 03:08:03 pm,35.600,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.600,0.00000,2,0.00,03/04/2024 03:18:32 pm,35.600,0.00000,13,0.00,03/04/2024 03:23:09 pm,35.600,0.00000,21,0.00,03/04/2024 03:24:52 pm,35.600,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.600,0.00000,18,0.00
03/04/2024 03:08:03 pm,35.700,0.00000,1,0.00,03/04/2024 03:12:59 pm,35.700,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.700,0.00000,13,0.00,03/04/2024 03:23:09 pm,35.700,0.00000,21,0.00,03/04/2024 03:24:52 pm,35.700,0.00000,6,0.00,,,,,,03/04/2024 03:27:28 pm,35.700,0.00000,18,0.00
03/04/2024 03:08:03 pm,35.800,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.800,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.800,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.800,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.800,0.00000,0,0.00,,,,,,03/04/2024 03:27:28 pm,35.800,0.00000,18,0.00
03/04/2024 03:08:03 pm,35.900,0.00000,2,0.00,03/04/2024 03:12:59 pm,35.900,0.00000,3,0.00,03/04/2024 03:18:32 pm,35.900,0.00000,14,0.00,03/04/2024 03:23:09 pm,35.900,0.00000,20,0.00,03/04/2024 03:24:52 pm,35.900,0.00000,0,0.00,,,,,,03/04/2024 03:27:28 pm,35.900,0.00000,18,0.00
03/04/2024 03:08:04 pm,36.000,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.000,0.00000,3,0.00,03/04/2024 03:18:33 pm,36.000,0.00000,14,0.00,03/04/2024 03:23:10 pm,36.000,0.00000,21,0.00,03/04/2024 03:24:53 pm,36.000,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.000,0.00000,18,0.00
03/04/2024 03:08:04 pm,36.100,0.00000,2,0.00,03/04/2024 03:13:00 pm,36.100,0.00000,3,0.00,03/04/2024 03:18:33 pm,36.100,0.00000,14,,03/04/2024 03:23:10 pm,36.100,0.00000,20,0.00,03/04/2024 03:24:53 pm,36.100,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.100,0.00000,18,0.00
03/04/2024 03:08:04 pm,36.200,0.00000,2,0.00,03/04/2024 03:13:00 pm,36.200,0.00000,3,0.00,,,,,,03/04/2024 03:23:10 pm,36.200,0.00000,16,0.00,03/04/2024 03:24:53 pm,36.200,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.200,0.00000,18,0.00
03/04/2024 03:08:04 pm,36.300,0.00000,2,0.00,03/04/2024 03:13:00 pm,36.300,0.00000,3,0.00,,,,,,03/04/2024 03:23:10 pm,36.300,0.00000,13,0.00,03/04/2024 03:24:53 pm,36.300,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.300,0.00000,18,0.00
03/04/2024 03:08:04 pm,36.400,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.400,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.400,0.00000,22,0.00,03/04/2024 03:24:53 pm,36.400,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.400,0.00000,17,0.00
03/04/2024 03:08:04 pm,36.500,0.00000,2,0.00,03/04/2024 03:13:00 pm,36.500,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.500,0.00000,20,0.00,03/04/2024 03:24:53 pm,36.500,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.500,0.00000,17,0.00
03/04/2024 03:08:04 pm,36.600,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.600,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.600,0.00000,20,0.00,03/04/2024 03:24:53 pm,36.600,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.600,0.00000,17,0.00
03/04/2024 03:08:04 pm,36.700,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.700,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.700,0.00000,21,0.00,03/04/2024 03:24:53 pm,36.700,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.700,0.00000,17,0.00
03/04/2024 03:08:04 pm,36.800,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.800,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.800,0.00000,21,0.00,03/04/2024 03:24:53 pm,36.800,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.800,0.00000,17,0.00
03/04/2024 03:08:04 pm,36.900,0.00000,1,0.00,03/04/2024 03:13:00 pm,36.900,0.00000,2,0.00,,,,,,03/04/2024 03:23:10 pm,36.900,0.00000,19,0.00,03/04/2024 03:24:53 pm,36.900,0.00000,0,0.00,,,,,,03/04/2024 03:27:29 pm,36.900,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.000,0.00000,1,0.00,03/04/2024 03:13:01 pm,37.000,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.000,0.00000,20,0.00,03/04/2024 03:24:54 pm,37.000,0.00000,1,0.00,,,,,,03/04/2024 03:27:30 pm,37.000,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.100,0.00000,2,0.00,03/04/2024 03:13:01 pm,37.100,0.00000,3,0.00,,,,,,03/04/2024 03:23:11 pm,37.100,0.00000,21,0.00,03/04/2024 03:24:54 pm,37.100,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.100,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.200,0.00000,1,0.00,03/04/2024 03:13:01 pm,37.200,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.200,0.00000,21,0.00,03/04/2024 03:24:54 pm,37.200,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.200,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.300,0.00000,1,0.00,03/04/2024 03:13:01 pm,37.300,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.300,0.00000,17,0.00,03/04/2024 03:24:54 pm,37.300,0.00000,1,0.00,,,,,,03/04/2024 03:27:30 pm,37.300,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.400,0.00000,2,0.00,03/04/2024 03:13:01 pm,37.400,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.400,0.00000,11,0.00,03/04/2024 03:24:54 pm,37.400,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.400,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.500,0.00000,2,0.00,03/04/2024 03:13:01 pm,37.500,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.500,0.00000,19,0.00,03/04/2024 03:24:54 pm,37.500,0.00000,1,0.00,,,,,,03/04/2024 03:27:30 pm,37.500,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.600,0.00000,2,0.00,03/04/2024 03:13:01 pm,37.600,0.00000,3,0.00,,,,,,03/04/2024 03:23:11 pm,37.600,0.00000,21,0.00,03/04/2024 03:24:54 pm,37.600,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.600,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.700,0.00000,1,0.00,03/04/2024 03:13:01 pm,37.700,0.00000,2,0.00,,,,,,03/04/2024 03:23:11 pm,37.700,0.00000,19,0.00,03/04/2024 03:24:54 pm,37.700,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.700,0.00000,17,0.00
03/04/2024 03:08:05 pm,37.800,0.00000,1,0.00,03/04/2024 03:13:01 pm,37.800,0.00000,3,0.00,,,,,,03/04/2024 03:23:11 pm,37.800,0.00000,20,0.00,03/04/2024 03:24:54 pm,37.800,0.00000,0,0.00,,,,,,03/04/2024 03:27:30 pm,37.800,0.00000,17,0.00
