Date and Time Run #1,Time (s) Run #1,Position (m) Run #1,Force (N) Run #1,Speed (mm/min) Run #1,Date and Time Run #2,Time (s) Run #2,Position (m) Run #2,Force (N) Run #2,Speed (mm/min) Run #2,Date and Time Run #3,Time (s) Run #3,Position (m) Run #3,Force (N) Run #3,Speed (mm/min) Run #3,Date and Time Run #4,Time (s) Run #4,Position (m) Run #4,Force (N) Run #4,Speed (mm/min) Run #4,Date and Time Run #5,Time (s) Run #5,Position (m) Run #5,Force (N) Run #5,Speed (mm/min) Run #5,Date and Time Run #6,Time (s) Run #6,Position (m) Run #6,Force (N) Run #6,Speed (mm/min) Run #6
03/04/2024 17:10:51,19.1,0,0,0,03/04/2024 17:11:28,19.1,0,0,0,03/04/2024 17:12:13,19.1,0,0,0,03/04/2024 17:12:58,19.1,0,1,0,03/04/2024 17:13:44,19.1,0,0,0,03/04/2024 17:14:30,19.1,0,0,0
03/04/2024 17:10:51,19.2,0,0,0,03/04/2024 17:11:28,19.2,0,0,0,03/04/2024 17:12:13,19.2,0,0,0,03/04/2024 17:12:58,19.2,0,1,0,03/04/2024 17:13:44,19.2,0,0,0,03/04/2024 17:14:30,19.2,0,0,0
03/04/2024 17:10:51,19.3,0,0,0,03/04/2024 17:11:28,19.3,0,0,0,03/04/2024 17:12:13,19.3,0,0,0,03/04/2024 17:12:58,19.3,0,1,0,03/04/2024 17:13:44,19.3,0,0,0,03/04/2024 17:14:30,19.3,0,0,0
03/04/2024 17:10:51,19.4,0,0,0,03/04/2024 17:11:28,19.4,0,0,0,03/04/2024 17:12:13,19.4,0,0,0,03/04/2024 17:12:58,19.4,0,1,0,03/04/2024 17:13:44,19.4,0,0,0,03/04/2024 17:14:30,19.4,0,0,0
03/04/2024 17:10:51,19.5,0,0,0,03/04/2024 17:11:28,19.5,0,0,0,03/04/2024 17:12:13,19.5,0,0,0,03/04/2024 17:12:58,19.5,0,0,0,03/04/2024 17:13:44,19.5,0,0,0,03/04/2024 17:14:30,19.5,0,0,0
03/04/2024 17:10:51,19.6,0,0,0,03/04/2024 17:11:28,19.6,0,0,0,03/04/2024 17:12:13,19.6,0,0,0,03/04/2024 17:12:58,19.6,0,0,0,03/04/2024 17:13:44,19.6,0,0,0,03/04/2024 17:14:30,19.6,0,0,0
03/04/2024 17:10:51,19.7,0,0,0,03/04/2024 17:11:28,19.7,0,0,0,03/04/2024 17:12:13,19.7,0,0,0,03/04/2024 17:12:58,19.7,0,0,0,03/04/2024 17:13:44,19.7,0,0,0,03/04/2024 17:14:30,19.7,0,1,0
03/04/2024 17:10:51,19.8,0,0,0,03/04/2024 17:11:28,19.8,0,0,0,03/04/2024 17:12:13,19.8,0,0,0,03/04/2024 17:12:58,19.8,0,0,0,03/04/2024 17:13:44,19.8,0,0,0,03/04/2024 17:14:30,19.8,0,0,0
03/04/2024 17:10:51,19.9,0,0,0,03/04/2024 17:11:28,19.9,0,0,0,03/04/2024 17:12:13,19.9,0,0,0,03/04/2024 17:12:58,19.9,0,0,0,03/04/2024 17:13:44,19.9,0,0,0,03/04/2024 17:14:30,19.9,0,0,0
03/04/2024 17:10:52,20,0,0,0,03/04/2024 17:11:29,20,0,0,0,03/04/2024 17:12:14,20,0,0,0,03/04/2024 17:12:59,20,0,0,0,03/04/2024 17:13:45,20,0,0,0,03/04/2024 17:14:31,20,0,1,0
03/04/2024 17:10:52,20.1,0,0,0,03/04/2024 17:11:29,20.1,0,0,0,03/04/2024 17:12:14,20.1,0,0,0,03/04/2024 17:12:59,20.1,0,0,0,03/04/2024 17:13:45,20.1,0,0,0,03/04/2024 17:14:31,20.1,0,0,0
03/04/2024 17:10:52,20.2,0,0,0,03/04/2024 17:11:29,20.2,0,0,0,03/04/2024 17:12:14,20.2,0,0,0,03/04/2024 17:12:59,20.2,0,0,0,03/04/2024 17:13:45,20.2,0,0,0,03/04/2024 17:14:31,20.2,0,1,0
03/04/2024 17:10:52,20.3,0,0,0,03/04/2024 17:11:29,20.3,0,0,0,03/04/2024 17:12:14,20.3,0,0,0,03/04/2024 17:12:59,20.3,0,0,0,03/04/2024 17:13:45,20.3,0,0,0,03/04/2024 17:14:31,20.3,0,0,0
03/04/2024 17:10:52,20.4,0,0,0,03/04/2024 17:11:29,20.4,0,0,0,03/04/2024 17:12:14,20.4,0,0,0,03/04/2024 17:12:59,20.4,0,0,0,03/04/2024 17:13:45,20.4,0,0,0,03/04/2024 17:14:31,20.4,0,0,0
03/04/2024 17:10:52,20.5,0,0,0,03/04/2024 17:11:29,20.5,0,0,0,03/04/2024 17:12:14,20.5,0,0,0,03/04/2024 17:12:59,20.5,0,1,0,03/04/2024 17:13:45,20.5,0,0,0,03/04/2024 17:14:31,20.5,0,0,0
03/04/2024 17:10:52,20.6,0,0,0,03/04/2024 17:11:29,20.6,0,0,0,03/04/2024 17:12:14,20.6,0,0,0,03/04/2024 17:12:59,20.6,0,0,0,03/04/2024 17:13:45,20.6,0,0,0,03/04/2024 17:14:31,20.6,0,0,0
03/04/2024 17:10:52,20.7,0,0,0,03/04/2024 17:11:29,20.7,0,0,0,03/04/2024 17:12:14,20.7,0,0,0,03/04/2024 17:12:59,20.7,0,0,0,03/04/2024 17:13:45,20.7,0,0,0,03/04/2024 17:14:31,20.7,0,0,0
03/04/2024 17:10:52,20.8,0,0,0,03/04/2024 17:11:29,20.8,0,0,0,03/04/2024 17:12:14,20.8,0,0,0,03/04/2024 17:12:59,20.8,0,0,0,03/04/2024 17:13:45,20.8,0,0,0,03/04/2024 17:14:31,20.8,0,0,0
03/04/2024 17:10:52,20.9,0,0,0,03/04/2024 17:11:29,20.9,0,0,0,03/04/2024 17:12:14,20.9,0,0,0,03/04/2024 17:12:59,20.9,0,0,0,03/04/2024 17:13:45,20.9,0,0,0,03/04/2024 17:14:31,20.9,0,0,0
03/04/2024 17:10:53,21,0,0,0,03/04/2024 17:11:30,21,0,0,0,03/04/2024 17:12:15,21,0,0,0,03/04/2024 17:13:00,21,0,0,0,03/04/2024 17:13:46,21,0,0,0,03/04/2024 17:14:32,21,0,0,0
03/04/2024 17:10:53,21.1,0,0,0,03/04/2024 17:11:30,21.1,0,0,0,03/04/2024 17:12:15,21.1,0,0,0,03/04/2024 17:13:00,21.1,0,0,0,03/04/2024 17:13:46,21.1,0,0,0,03/04/2024 17:14:32,21.1,0,0,0
03/04/2024 17:10:53,21.2,0,0,0,03/04/2024 17:11:30,21.2,0,0,0,03/04/2024 17:12:15,21.2,0,0,0,03/04/2024 17:13:00,21.2,0,0,0,03/04/2024 17:13:46,21.2,0,0,0,03/04/2024 17:14:32,21.2,0,0,0
03/04/2024 17:10:53,21.3,0,0,0,03/04/2024 17:11:30,21.3,0,0,0,03/04/2024 17:12:15,21.3,0,0,0,03/04/2024 17:13:00,21.3,0,0,0,03/04/2024 17:13:46,21.3,0,0,0,03/04/2024 17:14:32,21.3,0,0,0
03/04/2024 17:10:53,21.4,0,0,0,03/04/2024 17:11:30,21.4,0,0,0,03/04/2024 17:12:15,21.4,0,0,0,03/04/2024 17:13:00,21.4,0,0,0,03/04/2024 17:13:46,21.4,0,0,0,03/04/2024 17:14:32,21.4,0,0,0
03/04/2024 17:10:53,21.5,0,0,0,03/04/2024 17:11:30,21.5,0,0,0,03/04/2024 17:12:15,21.5,0,0,0,03/04/2024 17:13:00,21.5,0,0,0,03/04/2024 17:13:46,21.5,0,0,0,03/04/2024 17:14:32,21.5,0,0,0
03/04/2024 17:10:53,21.6,0,0,0,03/04/2024 17:11:30,21.6,0,1,0,03/04/2024 17:12:15,21.6,0,4,0,03/04/2024 17:13:00,21.6,0,5,0,03/04/2024 17:13:46,21.6,0,10,0,03/04/2024 17:14:32,21.6,0,3,0
03/04/2024 17:10:53,21.7,0,6,0,03/04/2024 17:11:30,21.7,0,9,0,03/04/2024 17:12:15,21.7,0,12,0,03/04/2024 17:13:00,21.7,0,14,0,03/04/2024 17:13:46,21.7,0,18,0,03/04/2024 17:14:32,21.7,0,17,0
03/04/2024 17:10:53,21.8,0,6,0,03/04/2024 17:11:30,21.8,0,10,0,03/04/2024 17:12:15,21.8,0,16,0,03/04/2024 17:13:00,21.8,0,19,0,03/04/2024 17:13:46,21.8,0,23,0,03/04/2024 17:14:32,21.8,0,22,0
03/04/2024 17:10:53,21.9,0,6,0,03/04/2024 17:11:30,21.9,0,10,0,03/04/2024 17:12:15,21.9,0,17,0,03/04/2024 17:13:00,21.9,0,19,0,03/04/2024 17:13:46,21.9,0,23,0,03/04/2024 17:14:32,21.9,0,20,0
03/04/2024 17:10:54,22,0,6,0,03/04/2024 17:11:31,22,0,9,0,03/04/2024 17:12:16,22,0,17,0,03/04/2024 17:13:01,22,0,19,0,03/04/2024 17:13:47,22,0,23,0,03/04/2024 17:14:33,22,0,20,0
03/04/2024 17:10:54,22.1,0,6,0,03/04/2024 17:11:31,22.1,0,9,0,03/04/2024 17:12:16,22.1,0,17,0,03/04/2024 17:13:01,22.1,0,19,0,03/04/2024 17:13:47,22.1,0,24,0,03/04/2024 17:14:33,22.1,0,21,0
03/04/2024 17:10:54,22.2,0,6,0,03/04/2024 17:11:31,22.2,0,10,0,03/04/2024 17:12:16,22.2,0,17,0,03/04/2024 17:13:01,22.2,0,19,0,03/04/2024 17:13:47,22.2,0,23,0,03/04/2024 17:14:33,22.2,0,21,0
03/04/2024 17:10:54,22.3,0,5,0,03/04/2024 17:11:31,22.3,0,10,0,03/04/2024 17:12:16,22.3,0,16,0,03/04/2024 17:13:01,22.3,0,19,0,03/04/2024 17:13:47,22.3,0,23,0,03/04/2024 17:14:33,22.3,0,20,0
03/04/2024 17:10:54,22.4,0,5,0,03/04/2024 17:11:31,22.4,0,9,0,03/04/2024 17:12:16,22.4,0,16,0,03/04/2024 17:13:01,22.4,0,19,0,03/04/2024 17:13:47,22.4,0,23,0,03/04/2024 17:14:33,22.4,0,21,0
03/04/2024 17:10:54,22.5,0,5,0,03/04/2024 17:11:31,22.5,0,9,0,03/04/2024 17:12:16,22.5,0,16,0,03/04/2024 17:13:01,22.5,0,18,0,03/04/2024 17:13:47,22.5,0,23,0,03/04/2024 17:14:33,22.5,0,21,0
03/04/2024 17:10:54,22.6,0,5,0,03/04/2024 17:11:31,22.6,0,9,0,03/04/2024 17:12:16,22.6,0,17,0,03/04/2024 17:13:01,22.6,0,19,0,03/04/2024 17:13:47,22.6,0,23,0,03/04/2024 17:14:33,22.6,0,20,0
03/04/2024 17:10:54,22.7,0,5,0,03/04/2024 17:11:31,22.7,0,9,0,03/04/2024 17:12:16,22.7,0,17,0,03/04/2024 17:13:01,22.7,0,19,0,03/04/2024 17:13:47,22.7,0,23,0,03/04/2024 17:14:33,22.7,0,20,0
03/04/2024 17:10:54,22.8,0,5,0,03/04/2024 17:11:31,22.8,0,9,0,03/04/2024 17:12:16,22.8,0,17,0,03/04/2024 17:13:01,22.8,0,18,0,03/04/2024 17:13:47,22.8,0,23,0,03/04/2024 17:14:33,22.8,0,20,0
03/04/2024 17:10:54,22.9,0,5,0,03/04/2024 17:11:31,22.9,0,9,0,03/04/2024 17:12:16,22.9,0,17,0,03/04/2024 17:13:01,22.9,0,19,0,03/04/2024 17:13:47,22.9,0,23,0,03/04/2024 17:14:33,22.9,0,20,0
03/04/2024 17:10:55,23,0,5,0,03/04/2024 17:11:32,23,0,9,0,03/04/2024 17:12:17,23,0,16,0,03/04/2024 17:13:02,23,0,18,0,03/04/2024 17:13:48,23,0,24,0,03/04/2024 17:14:34,23,0,18,0
03/04/2024 17:10:55,23.1,0,5,0,03/04/2024 17:11:32,23.1,0,9,0,03/04/2024 17:12:17,23.1,0,16,0,03/04/2024 17:13:02,23.1,0,18,0,03/04/2024 17:13:48,23.1,0,24,0,03/04/2024 17:14:34,23.1,0,15,0
03/04/2024 17:10:55,23.2,0,5,0,03/04/2024 17:11:32,23.2,0,9,0,03/04/2024 17:12:17,23.2,0,16,0,03/04/2024 17:13:02,23.2,0,19,0,03/04/2024 17:13:48,23.2,0,23,0,03/04/2024 17:14:34,23.2,0,11,0
03/04/2024 17:10:55,23.3,0,5,0,03/04/2024 17:11:32,23.3,0,9,0,03/04/2024 17:12:17,23.3,0,16,0,03/04/2024 17:13:02,23.3,0,18,0,03/04/2024 17:13:48,23.3,0,23,0,03/04/2024 17:14:34,23.3,0,20,0
03/04/2024 17:10:55,23.4,0,5,0,03/04/2024 17:11:32,23.4,0,9,0,03/04/2024 17:12:17,23.4,0,16,0,03/04/2024 17:13:02,23.4,0,18,0,03/04/2024 17:13:48,23.4,0,23,0,03/04/2024 17:14:34,23.4,0,20,0
03/04/2024 17:10:55,23.5,0,5,0,03/04/2024 17:11:32,23.5,0,9,0,03/04/2024 17:12:17,23.5,0,16,0,03/04/2024 17:13:02,23.5,0,18,0,03/04/2024 17:13:48,23.5,0,23,0,03/04/2024 17:14:34,23.5,0,19,0
03/04/2024 17:10:55,23.6,0,5,0,03/04/2024 17:11:32,23.6,0,9,0,03/04/2024 17:12:17,23.6,0,16,0,03/04/2024 17:13:02,23.6,0,18,0,03/04/2024 17:13:48,23.6,0,23,0,03/04/2024 17:14:34,23.6,0,20,0
03/04/2024 17:10:55,23.7,0,5,0,03/04/2024 17:11:32,23.7,0,9,0,03/04/2024 17:12:17,23.7,0,16,0,03/04/2024 17:13:02,23.7,0,18,0,03/04/2024 17:13:48,23.7,0,23,0,03/04/2024 17:14:34,23.7,0,21,0
03/04/2024 17:10:55,23.8,0,5,0,03/04/2024 17:11:32,23.8,0,9,0,03/04/2024 17:12:17,23.8,0,16,0,03/04/2024 17:13:02,23.8,0,18,0,03/04/2024 17:13:48,23.8,0,23,0,03/04/2024 17:14:34,23.8,0,20,0
03/04/2024 17:10:55,23.9,0,5,0,03/04/2024 17:11:32,23.9,0,9,0,03/04/2024 17:12:17,23.9,0,16,0,03/04/2024 17:13:02,23.9,0,18,0,03/04/2024 17:13:48,23.9,0,23,0,03/04/2024 17:14:34,23.9,0,20,0
03/04/2024 17:10:56,24,0,5,0,03/04/2024 17:11:33,24,0,9,0,03/04/2024 17:12:18,24,0,16,0,03/04/2024 17:13:03,24,0,18,0,03/04/2024 17:13:49,24,0,23,0,03/04/2024 17:14:35,24,0,19,0
03/04/2024 17:10:56,24.1,0,5,0,03/04/2024 17:11:33,24.1,0,9,0,03/04/2024 17:12:18,24.1,0,15,0,03/04/2024 17:13:03,24.1,0,18,0,03/04/2024 17:13:49,24.1,0,23,0,03/04/2024 17:14:35,24.1,0,14,0
03/04/2024 17:10:56,24.2,0,5,0,03/04/2024 17:11:33,24.2,0,9,0,03/04/2024 17:12:18,24.2,0,15,0,03/04/2024 17:13:03,24.2,0,18,0,03/04/2024 17:13:49,24.2,0,22,0,03/04/2024 17:14:35,24.2,0,11,0
03/04/2024 17:10:56,24.3,0,5,0,03/04/2024 17:11:33,24.3,0,9,0,03/04/2024 17:12:18,24.3,0,15,0,03/04/2024 17:13:03,24.3,0,18,0,03/04/2024 17:13:49,24.3,0,23,0,03/04/2024 17:14:35,24.3,0,21,0
03/04/2024 17:10:56,24.4,0,5,0,03/04/2024 17:11:33,24.4,0,9,0,03/04/2024 17:12:18,24.4,0,16,0,03/04/2024 17:13:03,24.4,0,18,0,03/04/2024 17:13:49,24.4,0,23,0,03/04/2024 17:14:35,24.4,0,19,0
03/04/2024 17:10:56,24.5,0,5,0,03/04/2024 17:11:33,24.5,0,9,0,03/04/2024 17:12:18,24.5,0,16,0,03/04/2024 17:13:03,24.5,0,18,0,03/04/2024 17:13:49,24.5,0,23,0,03/04/2024 17:14:35,24.5,0,19,0
03/04/2024 17:10:56,24.6,0,5,0,03/04/2024 17:11:33,24.6,0,8,0,03/04/2024 17:12:18,24.6,0,16,0,03/04/2024 17:13:03,24.6,0,18,0,03/04/2024 17:13:49,24.6,0,23,0,03/04/2024 17:14:35,24.6,0,20,0
03/04/2024 17:10:56,24.7,0,5,0,03/04/2024 17:11:33,24.7,0,9,0,03/04/2024 17:12:18,24.7,0,16,0,03/04/2024 17:13:03,24.7,0,18,0,03/04/2024 17:13:49,24.7,0,23,0,03/04/2024 17:14:35,24.7,0,21,0
03/04/2024 17:10:56,24.8,0,5,0,03/04/2024 17:11:33,24.8,0,8,0,03/04/2024 17:12:18,24.8,0,15,0,03/04/2024 17:13:03,24.8,0,18,0,03/04/2024 17:13:49,24.8,0,22,0,03/04/2024 17:14:35,24.8,0,19,0
03/04/2024 17:10:56,24.9,0,5,0,03/04/2024 17:11:33,24.9,0,8,0,03/04/2024 17:12:18,24.9,0,16,0,03/04/2024 17:13:03,24.9,0,18,0,03/04/2024 17:13:49,24.9,0,23,0,03/04/2024 17:14:35,24.9,0,20,0
03/04/2024 17:10:57,25,0,5,0,03/04/2024 17:11:34,25,0,8,0,03/04/2024 17:12:19,25,0,16,0,03/04/2024 17:13:04,25,0,18,0,03/04/2024 17:13:50,25,0,23,0,03/04/2024 17:14:36,25,0,20,0
03/04/2024 17:10:57,25.1,0,5,0,03/04/2024 17:11:34,25.1,0,8,0,03/04/2024 17:12:19,25.1,0,16,0,03/04/2024 17:13:04,25.1,0,18,0,03/04/2024 17:13:50,25.1,0,22,0,03/04/2024 17:14:36,25.1,0,20,0
03/04/2024 17:10:57,25.2,0,5,0,03/04/2024 17:11:34,25.2,0,8,0,03/04/2024 17:12:19,25.2,0,16,0,03/04/2024 17:13:04,25.2,0,18,0,03/04/2024 17:13:50,25.2,0,22,0,03/04/2024 17:14:36,25.2,0,20,0
03/04/2024 17:10:57,25.3,0,5,0,03/04/2024 17:11:34,25.3,0,8,0,03/04/2024 17:12:19,25.3,0,16,0,03/04/2024 17:13:04,25.3,0,18,0,03/04/2024 17:13:50,25.3,0,23,0,03/04/2024 17:14:36,25.3,0,19,0
03/04/2024 17:10:57,25.4,0,5,0,03/04/2024 17:11:34,25.4,0,8,0,03/04/2024 17:12:19,25.4,0,15,0,03/04/2024 17:13:04,25.4,0,18,0,03/04/2024 17:13:50,25.4,0,23,0,03/04/2024 17:14:36,25.4,0,13,0
03/04/2024 17:10:57,25.5,0,5,0,03/04/2024 17:11:34,25.5,0,8,0,03/04/2024 17:12:19,25.5,0,15,0,03/04/2024 17:13:04,25.5,0,18,0,03/04/2024 17:13:50,25.5,0,12,0,03/04/2024 17:14:36,25.5,0,17,0
03/04/2024 17:10:57,25.6,0,0,0,03/04/2024 17:11:34,25.6,0,0,0,03/04/2024 17:12:19,25.6,0,0,0,03/04/2024 17:13:04,25.6,0,0,0,03/04/2024 17:13:50,25.6,0,0,0,03/04/2024 17:14:36,25.6,0,0,0
03/04/2024 17:10:57,25.7,0,0,0,03/04/2024 17:11:34,25.7,0,0,0,03/04/2024 17:12:19,25.7,0,0,0,03/04/2024 17:13:04,25.7,0,0,0,03/04/2024 17:13:50,25.7,0,0,0,03/04/2024 17:14:36,25.7,0,0,0
03/04/2024 17:10:57,25.8,0,0,0,03/04/2024 17:11:34,25.8,0,0,0,03/04/2024 17:12:19,25.8,0,0,0,03/04/2024 17:13:04,25.8,0,0,0,03/04/2024 17:13:50,25.8,0,0,0,03/04/2024 17:14:36,25.8,0,0,0
03/04/2024 17:10:57,25.9,0,0,0,03/04/2024 17:11:34,25.9,0,0,0,03/04/2024 17:12:19,25.9,0,0,0,03/04/2024 17:13:04,25.9,0,0,0,03/04/2024 17:13:50,25.9,0,0,0,03/04/2024 17:14:36,25.9,0,0,0
03/04/2024 17:10:58,26,0,0,0,03/04/2024 17:11:35,26,0,0,0,03/04/2024 17:12:20,26,0,0,0,03/04/2024 17:13:05,26,0,0,0,03/04/2024 17:13:51,26,0,0,0,03/04/2024 17:14:37,26,0,0,0
03/04/2024 17:10:58,26.1,0,0,0,03/04/2024 17:11:35,26.1,0,0,0,03/04/2024 17:12:20,26.1,0,0,0,03/04/2024 17:13:05,26.1,0,1,0,03/04/2024 17:13:51,26.1,0,0,0,03/04/2024 17:14:37,26.1,0,0,0
03/04/2024 17:10:58,26.2,0,0,0,03/04/2024 17:11:35,26.2,0,0,0,03/04/2024 17:12:20,26.2,0,0,0,03/04/2024 17:13:05,26.2,0,0,0,03/04/2024 17:13:51,26.2,0,0,0,03/04/2024 17:14:37,26.2,0,0,0
03/04/2024 17:10:58,26.3,0,0,0,03/04/2024 17:11:35,26.3,0,0,0,03/04/2024 17:12:20,26.3,0,0,0,03/04/2024 17:13:05,26.3,0,0,0,03/04/2024 17:13:51,26.3,0,0,0,03/04/2024 17:14:37,26.3,0,0,0
03/04/2024 17:10:58,26.4,0,0,0,03/04/2024 17:11:35,26.4,0,0,0,03/04/2024 17:12:20,26.4,0,0,0,03/04/2024 17:13:05,26.4,0,0,0,03/04/2024 17:13:51,26.4,0,0,0,03/04/2024 17:14:37,26.4,0,0,0
03/04/2024 17:10:58,26.5,0,0,0,03/04/2024 17:11:35,26.5,0,0,0,03/04/2024 17:12:20,26.5,0,0,0,03/04/2024 17:13:05,26.5,0,0,0,03/04/2024 17:13:51,26.5,0,0,0,03/04/2024 17:14:37,26.5,0,0,0
03/04/2024 17:10:58,26.6,0,0,0,03/04/2024 17:11:35,26.6,0,0,0,03/04/2024 17:12:20,26.6,0,0,0,03/04/2024 17:13:05,26.6,0,0,0,03/04/2024 17:13:51,26.6,0,0,0,03/04/2024 17:14:37,26.6,0,0,0
03/04/2024 17:10:58,26.7,0,0,0,03/04/2024 17:11:35,26.7,0,0,0,03/04/2024 17:12:20,26.7,0,0,0,03/04/2024 17:13:05,26.7,0,0,0,03/04/2024 17:13:51,26.7,0,0,0,03/04/2024 17:14:37,26.7,0,1,0
03/04/2024 17:10:58,26.8,0,0,0,03/04/2024 17:11:35,26.8,0,0,0,03/04/2024 17:12:20,26.8,0,0,0,03/04/2024 17:13:05,26.8,0,0,0,03/04/2024 17:13:51,26.8,0,0,0,03/04/2024 17:14:37,26.8,0,0,0
03/04/2024 17:10:58,26.9,0,0,0,03/04/2024 17:11:35,26.9,0,0,0,03/04/2024 17:12:20,26.9,0,0,0,03/04/2024 17:13:05,26.9,0,1,0,03/04/2024 17:13:51,26.9,0,0,0,03/04/2024 17:14:37,26.9,0,0,0
03/04/2024 17:10:59,27,0,0,0,03/04/2024 17:11:36,27,0,0,0,03/04/2024 17:12:21,27,0,0,0,03/04/2024 17:13:06,27,0,0,0,03/04/2024 17:13:52,27,0,0,0,03/04/2024 17:14:38,27,0,0,0
03/04/2024 17:10:59,27.1,0,0,0,03/04/2024 17:11:36,27.1,0,0,0,03/04/2024 17:12:21,27.1,0,1,0,03/04/2024 17:13:06,27.1,0,0,0,03/04/2024 17:13:52,27.1,0,0,0,03/04/2024 17:14:38,27.1,0,0,0
03/04/2024 17:10:59,27.2,0,0,0,03/04/2024 17:11:36,27.2,0,0,0,03/04/2024 17:12:21,27.2,0,0,0,03/04/2024 17:13:06,27.2,0,0,0,03/04/2024 17:13:52,27.2,0,0,0,03/04/2024 17:14:38,27.2,0,0,0
03/04/2024 17:10:59,27.3,0,0,0,03/04/2024 17:11:36,27.3,0,0,0,03/04/2024 17:12:21,27.3,0,0,0,03/04/2024 17:13:06,27.3,0,0,0,03/04/2024 17:13:52,27.3,0,0,0,03/04/2024 17:14:38,27.3,0,0,0
03/04/2024 17:10:59,27.4,0,0,0,03/04/2024 17:11:36,27.4,0,1,0,03/04/2024 17:12:21,27.4,0,0,0,03/04/2024 17:13:06,27.4,0,1,0,03/04/2024 17:13:52,27.4,0,0,0,03/04/2024 17:14:38,27.4,0,0,0
03/04/2024 17:10:59,27.5,0,0,0,03/04/2024 17:11:36,27.5,0,0,0,03/04/2024 17:12:21,27.5,0,0,0,03/04/2024 17:13:06,27.5,0,0,0,03/04/2024 17:13:52,27.5,0,0,0,03/04/2024 17:14:38,27.5,0,0,0
03/04/2024 17:10:59,27.6,0,0,0,03/04/2024 17:11:36,27.6,0,0,0,03/04/2024 17:12:21,27.6,0,0,0,03/04/2024 17:13:06,27.6,0,0,0,03/04/2024 17:13:52,27.6,0,0,0,03/04/2024 17:14:38,27.6,0,0,0
03/04/2024 17:10:59,27.7,0,0,0,03/04/2024 17:11:36,27.7,0,0,0,03/04/2024 17:12:21,27.7,0,0,0,03/04/2024 17:13:06,27.7,0,1,0,03/04/2024 17:13:52,27.7,0,0,0,03/04/2024 17:14:38,27.7,0,0,0
03/04/2024 17:10:59,27.8,0,0,0,03/04/2024 17:11:36,27.8,0,0,0,03/04/2024 17:12:21,27.8,0,0,0,03/04/2024 17:13:06,27.8,0,0,0,03/04/2024 17:13:52,27.8,0,0,0,03/04/2024 17:14:38,27.8,0,0,0
03/04/2024 17:10:59,27.9,0,0,0,03/04/2024 17:11:36,27.9,0,1,0,03/04/2024 17:12:21,27.9,0,0,0,03/04/2024 17:13:06,27.9,0,1,0,03/04/2024 17:13:52,27.9,0,0,0,03/04/2024 17:14:38,27.9,0,0,0
03/04/2024 17:11:00,28,0,0,0,03/04/2024 17:11:37,28,0,0,0,03/04/2024 17:12:22,28,0,0,0,03/04/2024 17:13:07,28,0,0,0,03/04/2024 17:13:53,28,0,0,0,03/04/2024 17:14:39,28,0,0,0
03/04/2024 17:11:00,28.1,0,0,0,03/04/2024 17:11:37,28.1,0,0,0,03/04/2024 17:12:22,28.1,0,0,0,03/04/2024 17:13:07,28.1,0,0,0,03/04/2024 17:13:53,28.1,0,0,0,03/04/2024 17:14:39,28.1,0,1,0
03/04/2024 17:11:00,28.2,0,0,0,03/04/2024 17:11:37,28.2,0,0,0,03/04/2024 17:12:22,28.2,0,0,0,03/04/2024 17:13:07,28.2,0,0,0,03/04/2024 17:13:53,28.2,0,0,0,03/04/2024 17:14:39,28.2,0,0,0
03/04/2024 17:11:00,28.3,0,0,0,03/04/2024 17:11:37,28.3,0,0,0,03/04/2024 17:12:22,28.3,0,0,0,03/04/2024 17:13:07,28.3,0,0,0,03/04/2024 17:13:53,28.3,0,0,0,03/04/2024 17:14:39,28.3,0,1,0
03/04/2024 17:11:00,28.4,0,0,0,03/04/2024 17:11:37,28.4,0,0,0,03/04/2024 17:12:22,28.4,0,0,0,03/04/2024 17:13:07,28.4,0,0,0,03/04/2024 17:13:53,28.4,0,0,0,03/04/2024 17:14:39,28.4,0,0,0
03/04/2024 17:11:00,28.5,0,0,0,03/04/2024 17:11:37,28.5,0,0,0,03/04/2024 17:12:22,28.5,0,0,0,03/04/2024 17:13:07,28.5,0,0,0,03/04/2024 17:13:53,28.5,0,0,0,03/04/2024 17:14:39,28.5,0,0,0
03/04/2024 17:11:00,28.6,0,0,0,03/04/2024 17:11:37,28.6,0,1,0,03/04/2024 17:12:22,28.6,0,4,0,03/04/2024 17:13:07,28.6,0,4,0,03/04/2024 17:13:53,28.6,0,9,0,03/04/2024 17:14:39,28.6,0,3,0
03/04/2024 17:11:00,28.7,0,6,0,03/04/2024 17:11:37,28.7,0,9,0,03/04/2024 17:12:22,28.7,0,12,0,03/04/2024 17:13:07,28.7,0,14,0,03/04/2024 17:13:53,28.7,0,18,0,03/04/2024 17:14:39,28.7,0,17,0
03/04/2024 17:11:00,28.8,0,6,0,03/04/2024 17:11:37,28.8,0,9,0,03/04/2024 17:12:22,28.8,0,16,0,03/04/2024 17:13:07,28.8,0,19,0,03/04/2024 17:13:53,28.8,0,23,0,03/04/2024 17:14:39,28.8,0,22,0
03/04/2024 17:11:00,28.9,0,6,0,03/04/2024 17:11:37,28.9,0,8,0,03/04/2024 17:12:22,28.9,0,16,0,03/04/2024 17:13:07,28.9,0,19,0,03/04/2024 17:13:53,28.9,0,24,0,03/04/2024 17:14:39,28.9,0,20,0
