"Date and Time Run #1","Time (s) Run #1","Position (m) Run #1","Force (N) Run #1","Speed (mm/min) Run #1","Date and Time Run #2","Time (s) Run #2","Position (m) Run #2","Force (N) Run #2","Speed (mm/min) Run #2","Date and Time Run #3","Time (s) Run #3","Position (m) Run #3","Force (N) Run #3","Speed (mm/min) Run #3","Date and Time Run #4","Time (s) Run #4","Position (m) Run #4","Force (N) Run #4","Speed (mm/min) Run #4","Date and Time Run #5","Time (s) Run #5","Position (m) Run #5","Force (N) Run #5","Speed (mm/min) Run #5"
03/04/2024 05:17:14 pm,16.900,0.00000,3,0.00,03/04/2024 05:17:56 pm,16.900,0.00000,0,0.00,03/04/2024 05:18:39 pm,16.900,0.00000,12,0.00,03/04/2024 05:19:26 pm,16.900,0.00000,0,0.00,03/04/2024 05:20:07 pm,16.900,0.00000,11,0.00
03/04/2024 05:17:15 pm,17.000,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.000,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.000,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.000,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.000,0.00000,12,0.00
03/04/2024 05:17:15 pm,17.100,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.100,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.100,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.100,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.100,0.00000,16,0.00
03/04/2024 05:17:15 pm,17.200,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.200,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.200,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.200,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.200,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.300,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.300,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.300,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.300,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.300,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.400,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.400,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.400,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.400,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.400,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.500,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.500,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.500,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.500,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.500,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.600,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.600,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.600,0.00000,12,0.00,03/04/2024 05:19:27 pm,17.600,0.00000,1,0.00,03/04/2024 05:20:08 pm,17.600,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.700,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.700,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.700,0.00000,2,0.00,03/04/2024 05:19:27 pm,17.700,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.700,0.00000,17,0.00
03/04/2024 05:17:15 pm,17.800,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.800,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.800,0.00000,0,0.00,03/04/2024 05:19:27 pm,17.800,0.00000,1,0.00,03/04/2024 05:20:08 pm,17.800,0.00000,16,0.00
03/04/2024 05:17:15 pm,17.900,0.00000,3,0.00,03/04/2024 05:17:57 pm,17.900,0.00000,0,0.00,03/04/2024 05:18:40 pm,17.900,0.00000,0,0.00,03/04/2024 05:19:27 pm,17.900,0.00000,0,0.00,03/04/2024 05:20:08 pm,17.900,0.00000,16,0.00
03/04/2024 05:17:16 pm,18.000,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.000,0.00000,0,0.00,03/04/2024 05:18:41 pm,18.000,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.000,0.00000,1,0.00,03/04/2024 05:20:09 pm,18.000,0.00000,17,0.00
03/04/2024 05:17:16 pm,18.100,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.100,0.00000,0,0.00,03/04/2024 05:18:41 pm,18.100,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.100,0.00000,1,0.00,03/04/2024 05:20:09 pm,18.100,0.00000,17,0.00
03/04/2024 05:17:16 pm,18.200,0.00000,2,0.00,03/04/2024 05:17:58 pm,18.200,0.00000,0,0.00,03/04/2024 05:18:41 pm,18.200,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.200,0.00000,0,0.00,03/04/2024 05:20:09 pm,18.200,0.00000,17,0.00
03/04/2024 05:17:16 pm,18.300,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.300,0.00000,4,0.00,03/04/2024 05:18:41 pm,18.300,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.300,0.00000,0,0.00,03/04/2024 05:20:09 pm,18.300,0.00000,17,0.00
03/04/2024 05:17:16 pm,18.400,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.400,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.400,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.400,0.00000,0,0.00,03/04/2024 05:20:09 pm,18.400,0.00000,17,0.00
03/04/2024 05:17:16 pm,18.500,0.00000,2,0.00,03/04/2024 05:17:58 pm,18.500,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.500,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.500,0.00000,1,0.00,03/04/2024 05:20:09 pm,18.500,0.00000,15,0.00
03/04/2024 05:17:16 pm,18.600,0.00000,2,0.00,03/04/2024 05:17:58 pm,18.600,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.600,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.600,0.00000,1,0.00,03/04/2024 05:20:09 pm,18.600,0.00000,13,0.00
03/04/2024 05:17:16 pm,18.700,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.700,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.700,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.700,0.00000,7,0.00,03/04/2024 05:20:09 pm,18.700,0.00000,11,0.00
03/04/2024 05:17:16 pm,18.800,0.00000,2,0.00,03/04/2024 05:17:58 pm,18.800,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.800,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.800,0.00000,13,0.00,03/04/2024 05:20:09 pm,18.800,0.00000,15,0.00
03/04/2024 05:17:16 pm,18.900,0.00000,3,0.00,03/04/2024 05:17:58 pm,18.900,0.00000,7,0.00,03/04/2024 05:18:41 pm,18.900,0.00000,0,0.00,03/04/2024 05:19:28 pm,18.900,0.00000,14,0.00,03/04/2024 05:20:09 pm,18.900,0.00000,17,0.00
03/04/2024 05:17:17 pm,19.000,0.00000,3,0.00,03/04/2024 05:17:59 pm,19.000,0.00000,6,0.00,03/04/2024 05:18:42 pm,19.000,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.000,0.00000,13,0.00,03/04/2024 05:20:10 pm,19.000,0.00000,17,0.00
03/04/2024 05:17:17 pm,19.100,0.00000,0,0.00,03/04/2024 05:17:59 pm,19.100,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.100,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.100,0.00000,13,0.00,03/04/2024 05:20:10 pm,19.100,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.200,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.200,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.200,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.200,0.00000,14,0.00,03/04/2024 05:20:10 pm,19.200,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.300,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.300,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.300,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.300,0.00000,14,0.00,03/04/2024 05:20:10 pm,19.300,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.400,0.00000,0,0.00,03/04/2024 05:17:59 pm,19.400,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.400,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.400,0.00000,14,0.00,03/04/2024 05:20:10 pm,19.400,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.500,0.00000,0,0.00,03/04/2024 05:17:59 pm,19.500,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.500,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.500,0.00000,14,0.00,03/04/2024 05:20:10 pm,19.500,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.600,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.600,0.00000,6,0.00,03/04/2024 05:18:42 pm,19.600,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.600,0.00000,14,0.00,03/04/2024 05:20:10 pm,19.600,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.700,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.700,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.700,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.700,0.00000,13,0.00,03/04/2024 05:20:10 pm,19.700,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.800,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.800,0.00000,6,0.00,03/04/2024 05:18:42 pm,19.800,0.00000,0,0.00,03/04/2024 05:19:29 pm,19.800,0.00000,13,0.00,03/04/2024 05:20:10 pm,19.800,0.00000,0,0.00
03/04/2024 05:17:17 pm,19.900,0.00000,-1,0.00,03/04/2024 05:17:59 pm,19.900,0.00000,7,0.00,03/04/2024 05:18:42 pm,19.900,0.00000,1,0.00,03/04/2024 05:19:29 pm,19.900,0.00000,13,0.00,03/04/2024 05:20:10 pm,19.900,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.000,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.000,0.00000,7,0.00,03/04/2024 05:18:43 pm,20.000,0.00000,0,0.00,03/04/2024 05:19:30 pm,20.000,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.000,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.100,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.100,0.00000,6,0.00,03/04/2024 05:18:43 pm,20.100,0.00000,0,0.00,03/04/2024 05:19:30 pm,20.100,0.00000,14,0.00,03/04/2024 05:20:11 pm,20.100,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.200,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.200,0.00000,7,0.00,03/04/2024 05:18:43 pm,20.200,0.00000,0,0.00,03/04/2024 05:19:30 pm,20.200,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.200,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.300,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.300,0.00000,7,0.00,03/04/2024 05:18:43 pm,20.300,0.00000,1,0.00,03/04/2024 05:19:30 pm,20.300,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.300,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.400,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.400,0.00000,7,0.00,03/04/2024 05:18:43 pm,20.400,0.00000,1,0.00,03/04/2024 05:19:30 pm,20.400,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.400,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.500,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.500,0.00000,6,0.00,03/04/2024 05:18:43 pm,20.500,0.00000,0,0.00,03/04/2024 05:19:30 pm,20.500,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.500,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.600,0.00000,0,0.00,03/04/2024 05:18:00 pm,20.600,0.00000,7,0.00,03/04/2024 05:18:43 pm,20.600,0.00000,1,0.00,03/04/2024 05:19:30 pm,20.600,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.600,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.700,0.00000,0,0.00,03/04/2024 05:18:00 pm,20.700,0.00000,6,0.00,03/04/2024 05:18:43 pm,20.700,0.00000,0,0.00,03/04/2024 05:19:30 pm,20.700,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.700,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.800,0.00000,-1,0.00,03/04/2024 05:18:00 pm,20.800,0.00000,6,0.00,03/04/2024 05:18:43 pm,20.800,0.00000,6,0.00,03/04/2024 05:19:30 pm,20.800,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.800,0.00000,0,0.00
03/04/2024 05:17:18 pm,20.900,0.00000,0,0.00,03/04/2024 05:18:00 pm,20.900,0.00000,6,0.00,03/04/2024 05:18:43 pm,20.900,0.00000,10,0.00,03/04/2024 05:19:30 pm,20.900,0.00000,13,0.00,03/04/2024 05:20:11 pm,20.900,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.000,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.000,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.000,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.000,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.000,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.100,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.100,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.100,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.100,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.100,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.200,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.200,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.200,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.200,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.200,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.300,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.300,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.300,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.300,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.300,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.400,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.400,0.00000,7,0.00,03/04/2024 05:18:44 pm,21.400,0.00000,12,0.00,03/04/2024 05:19:31 pm,21.400,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.400,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.500,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.500,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.500,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.500,0.00000,14,0.00,03/04/2024 05:20:12 pm,21.500,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.600,0.00000,0,0.00,03/04/2024 05:18:01 pm,21.600,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.600,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.600,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.600,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.700,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.700,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.700,0.00000,13,0.00,03/04/2024 05:19:31 pm,21.700,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.700,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.800,0.00000,-1,0.00,03/04/2024 05:18:01 pm,21.800,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.800,0.00000,12,0.00,03/04/2024 05:19:31 pm,21.800,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.800,0.00000,0,0.00
03/04/2024 05:17:19 pm,21.900,0.00000,0,0.00,03/04/2024 05:18:01 pm,21.900,0.00000,6,0.00,03/04/2024 05:18:44 pm,21.900,0.00000,12,0.00,03/04/2024 05:19:31 pm,21.900,0.00000,13,0.00,03/04/2024 05:20:12 pm,21.900,0.00000,0,0.00
03/04/2024 05:17:20 pm,22.000,0.00000,-1,0.00,03/04/2024 05:18:02 pm,22.000,0.00000,6,0.00,03/04/2024 05:18:45 pm,22.000,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.000,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.000,0.00000,0,0.00
03/04/2024 05:17:20 pm,22.100,0.00000,0,0.00,03/04/2024 05:18:02 pm,22.100,0.00000,6,0.00,03/04/2024 05:18:45 pm,22.100,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.100,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.100,0.00000,0,0.00
03/04/2024 05:17:20 pm,22.200,0.00000,1,0.00,03/04/2024 05:18:02 pm,22.200,0.00000,2,0.00,03/04/2024 05:18:45 pm,22.200,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.200,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.200,0.00000,9,0.00
03/04/2024 05:17:20 pm,22.300,0.00000,4,0.00,03/04/2024 05:18:02 pm,22.300,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.300,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.300,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.300,0.00000,15,0.00
03/04/2024 05:17:20 pm,22.400,0.00000,3,0.00,03/04/2024 05:18:02 pm,22.400,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.400,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.400,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.400,0.00000,18,0.00
03/04/2024 05:17:20 pm,22.500,0.00000,4,0.00,03/04/2024 05:18:02 pm,22.500,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.500,0.00000,13,0.00,03/04/2024 05:19:32 pm,22.500,0.00000,13,0.00,03/04/2024 05:20:13 pm,22.500,0.00000,17,0.00
03/04/2024 05:17:20 pm,22.600,0.00000,4,0.00,03/04/2024 05:18:02 pm,22.600,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.600,0.00000,12,0.00,03/04/2024 05:19:32 pm,22.600,0.00000,3,0.00,03/04/2024 05:20:13 pm,22.600,0.00000,17,0.00
03/04/2024 05:17:20 pm,22.700,0.00000,3,0.00,03/04/2024 05:18:02 pm,22.700,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.700,0.00000,12,0.00,03/04/2024 05:19:32 pm,22.700,0.00000,1,0.00,03/04/2024 05:20:13 pm,22.700,0.00000,17,0.00
03/04/2024 05:17:20 pm,22.800,0.00000,3,0.00,03/04/2024 05:18:02 pm,22.800,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.800,0.00000,12,0.00,03/04/2024 05:19:32 pm,22.800,0.00000,1,0.00,03/04/2024 05:20:13 pm,22.800,0.00000,16,0.00
03/04/2024 05:17:20 pm,22.900,0.00000,3,0.00,03/04/2024 05:18:02 pm,22.900,0.00000,0,0.00,03/04/2024 05:18:45 pm,22.900,0.00000,12,0.00,03/04/2024 05:19:32 pm,22.900,0.00000,0,0.00,03/04/2024 05:20:13 pm,22.900,0.00000,17,0.00
03/04/2024 05:17:21 pm,23.000,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.000,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.000,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.000,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.000,0.00000,16,0.00
03/04/2024 05:17:21 pm,23.100,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.100,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.100,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.100,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.100,0.00000,17,0.00
03/04/2024 05:17:21 pm,23.200,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.200,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.200,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.200,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.200,0.00000,16,0.00
03/04/2024 05:17:21 pm,23.300,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.300,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.300,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.300,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.300,0.00000,16,0.00
03/04/2024 05:17:21 pm,23.400,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.400,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.400,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.400,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.400,0.00000,16,0.00
03/04/2024 05:17:21 pm,23.500,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.500,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.500,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.500,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.500,0.00000,17,0.00
03/04/2024 05:17:21 pm,23.600,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.600,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.600,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.600,0.00000,0,0.00,03/04/2024 05:20:14 pm,23.600,0.00000,17,0.00
03/04/2024 05:17:21 pm,23.700,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.700,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.700,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.700,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.700,0.00000,16,0.00
03/04/2024 05:17:21 pm,23.800,0.00000,2,0.00,03/04/2024 05:18:03 pm,23.800,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.800,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.800,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.800,0.00000,15,0.00
03/04/2024 05:17:21 pm,23.900,0.00000,3,0.00,03/04/2024 05:18:03 pm,23.900,0.00000,0,0.00,03/04/2024 05:18:46 pm,23.900,0.00000,12,0.00,03/04/2024 05:19:33 pm,23.900,0.00000,1,0.00,03/04/2024 05:20:14 pm,23.900,0.00000,14,0.00
03/04/2024 05:17:22 pm,24.000,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.000,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.000,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.000,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.000,0.00000,13,0.00
03/04/2024 05:17:22 pm,24.100,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.100,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.100,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.100,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.100,0.00000,11,0.00
03/04/2024 05:17:22 pm,24.200,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.200,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.200,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.200,0.00000,1,0.00,03/04/2024 05:20:15 pm,24.200,0.00000,14,0.00
03/04/2024 05:17:22 pm,24.300,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.300,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.300,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.300,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.300,0.00000,17,0.00
03/04/2024 05:17:22 pm,24.400,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.400,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.400,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.400,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.400,0.00000,17,0.00
03/04/2024 05:17:22 pm,24.500,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.500,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.500,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.500,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.500,0.00000,15,0.00
03/04/2024 05:17:22 pm,24.600,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.600,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.600,0.00000,12,0.00,03/04/2024 05:19:34 pm,24.600,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.600,0.00000,16,0.00
03/04/2024 05:17:22 pm,24.700,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.700,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.700,0.00000,2,0.00,03/04/2024 05:19:34 pm,24.700,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.700,0.00000,16,0.00
03/04/2024 05:17:22 pm,24.800,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.800,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.800,0.00000,0,0.00,03/04/2024 05:19:34 pm,24.800,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.800,0.00000,17,0.00
03/04/2024 05:17:22 pm,24.900,0.00000,3,0.00,03/04/2024 05:18:04 pm,24.900,0.00000,0,0.00,03/04/2024 05:18:47 pm,24.900,0.00000,0,0.00,03/04/2024 05:19:34 pm,24.900,0.00000,0,0.00,03/04/2024 05:20:15 pm,24.900,0.00000,17,0.00
03/04/2024 05:17:23 pm,25.000,0.00000,3,0.00,03/04/2024 05:18:05 pm,25.000,0.00000,0,0.00,03/04/2024 05:18:48 pm,25.000,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.000,0.00000,0,0.00,03/04/2024 05:20:16 pm,25.000,0.00000,17,0.00
03/04/2024 05:17:23 pm,25.100,0.00000,3,0.00,03/04/2024 05:18:05 pm,25.100,0.00000,0,0.00,03/04/2024 05:18:48 pm,25.100,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.100,0.00000,0,0.00,03/04/2024 05:20:16 pm,25.100,0.00000,17,0.00
03/04/2024 05:17:23 pm,25.200,0.00000,2,0.00,03/04/2024 05:18:05 pm,25.200,0.00000,0,0.00,03/04/2024 05:18:48 pm,25.200,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.200,0.00000,0,0.00,03/04/2024 05:20:16 pm,25.200,0.00000,16,0.00
03/04/2024 05:17:23 pm,25.300,0.00000,2,0.00,03/04/2024 05:18:05 pm,25.300,0.00000,4,0.00,03/04/2024 05:18:48 pm,25.300,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.300,0.00000,0,0.00,03/04/2024 05:20:16 pm,25.300,0.00000,17,0.00
03/04/2024 05:17:23 pm,25.400,0.00000,2,0.00,03/04/2024 05:18:05 pm,25.400,0.00000,7,0.00,03/04/2024 05:18:48 pm,25.400,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.400,0.00000,1,0.00,03/04/2024 05:20:16 pm,25.400,0.00000,15,0.00
03/04/2024 05:17:23 pm,25.500,0.00000,2,0.00,03/04/2024 05:18:05 pm,25.500,0.00000,7,0.00,03/04/2024 05:18:48 pm,25.500,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.500,0.00000,0,0.00,03/04/2024 05:20:16 pm,25.500,0.00000,14,0.00
03/04/2024 05:17:23 pm,25.600,0.00000,3,0.00,03/04/2024 05:18:05 pm,25.600,0.00000,7,0.00,03/04/2024 05:18:48 pm,25.600,0.00000,0,0.00,03/04/2024 05:19:35 pm,25.600,0.00000,1,0.00,03/04/2024 05:20:16 pm,25.600,0.00000,13,0.00
